((-161, -60, -57), (1768, 793, 396), 1.089506548757804, 1.0669228284108407, -1.7642083178412469, (4331, 10148, 1117, 12059))
((-191, -39, -96), (1797, 836, 443), 1.088333713996331, 1.0659677300857688, -1.760902795509212, (4363, 10144, 1098, 12053))
((-235, -34, -137), (1743, 870, 447), 1.0872187355959333, 1.0635637596857062, -1.756498441138705, (4408, 10136, 1082, 12045))
((-342, -60, -131), (1742, 902, 496), 1.0838144176334135, 1.0610863816651512, -1.751668568666717, (4466, 10123, 1051, 12037))
((-433, -101, -145), (1760, 874, 444), 1.0806592496916305, 1.0593660727729184, -1.7444376732576505, (4534, 10114, 1005, 12023))
((-486, -99, -171), (1811, 860, 443), 1.077029942202961, 1.0575931244725514, -1.7364288051586787, (4608, 10104, 953, 12007))
((-592, -83, -297), (1787, 972, 448), 1.0742061200102044, 1.0523044795275542, -1.7255729980833212, (4716, 10085, 910, 11985))
((-760, -91, -431), (1706, 1096, 507), 1.070350098939938, 1.0427961481283663, -1.711537519799268, (4868, 10051, 869, 11956))
((-1013, -216, -592), (1650, 1156, 456), 1.069342650833272, 1.0311250760135524, -1.6878190541005555, (5071, 10021, 810, 11900))
((-1324, -484, -740), (1588, 1133, 369), 1.0735874426149636, 1.0201486589623405, -1.6509798552703814, (5325, 10011, 712, 11804))
((-1649, -819, -767), (1528, 1125, 308), 1.077573658534581, 1.013531943498449, -1.6046736437375277, (5611, 10016, 541, 11676))
((-1962, -1064, -652), (1538, 959, 208), 1.0797494897691051, 1.0119169499190743, -1.551834204402984, (5912, 10029, 299, 11523))
((-2113, -1035, -292), (1617, 655, 291), 1.0707099079961573, 1.017757118533064, -1.5084045598072968, (6178, 10021, -5, 11394))
((-1766, -790, 208), (1763, 319, 543), 1.051442522775536, 1.0314604107847851, -1.4852386510161002, (6337, 9996, -311, 11324))
((-980, -564, 577), (1839, 177, 751), 1.0241047694157885, 1.0538402001631704, -1.4883133652582157, (6345, 9970, -583, 11332))
((46, -527, 802), (1834, 186, 683), 1.0143411260560975, 1.0796819657304852, -1.497463889946711, (6212, 10012, -745, 11359))
((836, -661, 900), (1774, 485, 395), 1.0343382266157994, 1.1068407285523312, -1.4950417661394682, (5989, 10143, -804, 11359))
((945, -645, 908), (1870, 814, 232), 1.0649037805145014, 1.1315077675883036, -1.4849313326140479, (5762, 10290, -827, 11342))
((505, -492, 878), (1914, 902, 304), 1.0811598798857212, 1.1525669730092865, -1.4801761212242455, (5597, 10383, -884, 11336))
((80, -395, 837), (1911, 771, 599), 1.0756862778854293, 1.1708595654062046, -1.4869006741133621, (5489, 10413, -987, 11352))
((-1, -382, 868), (1920, 618, 684), 1.0619808956840615, 1.1904089519395633, -1.5003806468362175, (5383, 10427, -1110, 11379))
((178, -401, 876), (1912, 610, 694), 1.0512154898147732, 1.2096278014551716, -1.5146527251776116, (5256, 10451, -1209, 11406))
((541, -379, 834), (1965, 573, 535), 1.0515485826827047, 1.2287954937016807, -1.5260739079692276, (5088, 10503, -1259, 11429))
((818, -185, 691), (2086, 587, 447), 1.0539753648079162, 1.2434756264553215, -1.541551521155866, (4906, 10553, -1248, 11463))
((1116, 112, 526), (2032, 602, 445), 1.0519400965831889, 1.251663721997349, -1.5696914055398297, (4717, 10583, -1160, 11525))
((1397, 241, 475), (1858, 597, 313), 1.0537767941783605, 1.2571481783020901, -1.5997826749865758, (4503, 10617, -1021, 11592))
((1360, 157, 469), (1806, 772, 151), 1.0674424481829592, 1.262066322242582, -1.616946759569762, (4300, 10668, -877, 11633))
((1003, 193, 363), (1932, 742, 213), 1.0723404161397985, 1.2654932365102547, -1.6356057737789085, (4149, 10694, -769, 11672))
((628, 347, 272), (2004, 688, 273), 1.059634411089623, 1.2658843975654916, -1.6638721469802167, (4051, 10679, -695, 11725))
((456, 461, 171), (1959, 490, 356), 1.034184304859762, 1.2645364419360143, -1.7013051951380418, (3978, 10636, -639, 11793))
((709, 434, 153), (1877, 364, 257), 1.0172538652080336, 1.2639782177186938, -1.7347546179383313, (3869, 10612, -557, 11854))
((1006, 353, 130), (1893, 487, 240), 1.0160762880962864, 1.2629425216900438, -1.7590332218027092, (3735, 10613, -429, 11901))
((1047, 329, 95), (1905, 642, 255), 1.0208718310178946, 1.26018644234701, -1.778518485484662, (3608, 10617, -282, 11941))
((784, 325, 102), (1893, 649, 286), 1.0195720108762378, 1.257330333859624, -1.7984344888605035, (3512, 10608, -169, 11980))
((574, 261, 81), (1891, 595, 272), 1.0169999866890695, 1.2554656427013016, -1.814457181293722, (3438, 10599, -89, 12010))
((416, 213, 36), (1913, 574, 298), 1.0146785373753726, 1.2532846824588515, -1.826412065287075, (3387, 10589, -27, 12033))
((382, 195, 56), (1881, 550, 330), 1.0107264095227049, 1.2522651734845296, -1.8400853408994164, (3337, 10578, 25, 12058))
((417, 184, 110), (1865, 502, 285), 1.0067899685089177, 1.252377770314096, -1.853607855623654, (3273, 10572, 73, 12080))
((455, 149, 143), (1905, 521, 231), 1.0064468532794522, 1.2539567256819064, -1.8648840913390439, (3199, 10576, 122, 12096))
((405, 144, 131), (1947, 554, 205), 1.0070841180822623, 1.2553343059668232, -1.8738264410387182, (3134, 10581, 166, 12108))
((201, 152, 81), (1950, 615, 235), 1.0051420394531851, 1.2548957628940438, -1.8810471628800003, (3102, 10576, 195, 12120))
((17, 170, 21), (1933, 538, 292), 0.9970969958371333, 1.2535488015218375, -1.890111387042841, (3097, 10558, 201, 12137))
((76, 187, 6), (1903, 460, 372), 0.9855446899616003, 1.251852686551727, -1.9038002552987026, (3083, 10533, 212, 12162))
((268, 162, 5), (1898, 477, 348), 0.9816794569977365, 1.2506277035850901, -1.9142925745311616, (3049, 10521, 249, 12181))
((365, 148, -8), (1955, 488, 310), 0.9824090174687591, 1.2493517590444059, -1.9217481415394464, (3004, 10517, 300, 12194))
((315, 127, -113), (1979, 619, 276), 0.99002135717088, 1.245783460105501, -1.921349326970918, (2984, 10516, 363, 12198))
((50, 106, -249), (1942, 676, 262), 0.9996614640442648, 1.2395045122967079, -1.9131172464135442, (3016, 10510, 411, 12194))
((-217, 121, -360), (1957, 693, 333), 1.0039639301491234, 1.2305599603418735, -1.9036071656230746, (3094, 10488, 435, 12192))
((-395, 99, -468), (1889, 676, 354), 1.007581362987565, 1.220051214706421, -1.8910081785912698, (3206, 10460, 446, 12187))
((-427, 65, -510), (1854, 652, 401), 1.0110068950061344, 1.2090070565659683, -1.8772611035408564, (3326, 10431, 454, 12179))
((-450, 63, -572), (1850, 712, 418), 1.016152235985617, 1.1965404374781958, -1.8613277553978278, (3458, 10401, 469, 12167))
((-536, 13, -664), (1817, 822, 376), 1.0261007173322778, 1.1824599657001376, -1.838795249234985, (3617, 10376, 487, 12142))
((-689, -70, -752), (1778, 877, 295), 1.0404189721350345, 1.167644174113512, -1.8079736984086177, (3805, 10361, 494, 12097))
((-1001, -169, -790), (1749, 925, 245), 1.0531291967699994, 1.152921424273809, -1.7716712128351468, (4034, 10347, 463, 12036))
((-1433, -357, -810), (1706, 909, 270), 1.0620456866414703, 1.1399950144708857, -1.728779753727944, (4312, 10334, 366, 11954))
((-1758, -580, -784), (1681, 865, 277), 1.0665024020236977, 1.1307436847516588, -1.6815659671673455, (4616, 10323, 201, 11853))
((-1940, -815, -692), (1689, 760, 202), 1.073784469131571, 1.1261710857760383, -1.6269000397935154, (4923, 10330, -12, 11724))
((-1998, -933, -493), (1754, 614, 176), 1.0792753886629916, 1.1268541707333002, -1.572715262271138, (5207, 10342, -264, 11587))
((-1848, -860, -131), (1837, 349, 318), 1.0763786776845876, 1.1344577545497603, -1.5314820687485489, (5423, 10345, -539, 11476))
((-1398, -685, 215), (1936, 123, 488), 1.0588028352385384, 1.1513098258818513, -1.515235393006968, (5519, 10333, -822, 11424))
((-713, -526, 484), (1960, 32, 616), 1.0385239058381024, 1.1715285534932667, -1.517445593866918, (5504, 10328, -1044, 11417))
((31, -417, 660), (1949, 66, 577), 1.025604983187116, 1.1932274644302883, -1.5299166700195974, (5387, 10353, -1180, 11437))
((639, -319, 768), (1973, 188, 493), 1.0215892178575194, 1.2145859548716302, -1.547568696669243, (5194, 10406, -1235, 11472))
((919, -246, 747), (2040, 404, 295), 1.0295986171606182, 1.2337566647915492, -1.5602405373992474, (4980, 10481, -1234, 11499))
((894, -170, 655), (2066, 553, 235), 1.0398543915022511, 1.249007892172276, -1.5703201987786335, (4788, 10549, -1210, 11521))
((679, -63, 569), (2024, 650, 235), 1.0438262022775044, 1.2602329327094683, -1.5825228867138144, (4640, 10592, -1188, 11545))
((377, -73, 451), (1960, 689, 291), 1.044494830517069, 1.2678469427540202, -1.590664776599186, (4547, 10617, -1184, 11559))
((121, -145, 386), (1887, 671, 342), 1.044302128763812, 1.2747466756513202, -1.5937676709568747, (4493, 10635, -1208, 11561))
((-24, -203, 384), (1857, 616, 382), 1.0415114653600885, 1.2823098417745848, -1.5961704909113286, (4455, 10648, -1255, 11559))
((-22, -195, 431), (1898, 560, 450), 1.0329391035176771, 1.290675640566397, -1.604381293247728, (4410, 10654, -1309, 11565))
((67, -125, 444), (1932, 545, 432), 1.0209209094754048, 1.2986328030759415, -1.6180757787756892, (4353, 10656, -1351, 11580))
((194, -65, 389), (1927, 580, 388), 1.012150208268448, 1.3045094181299024, -1.6313075856436876, (4290, 10661, -1364, 11597))
((250, 19, 369), (1933, 509, 350), 0.9997427079609541, 1.3098830865216013, -1.6496958427247477, (4220, 10661, -1368, 11622))
((358, 61, 350), (1950, 491, 281), 0.9891910170749428, 1.3149558756791153, -1.6688473393802774, (4139, 10665, -1356, 11649))
((376, 89, 282), (1956, 470, 284), 0.9789040135177023, 1.3183676564631106, -1.6879403853180923, (4064, 10666, -1333, 11677))
((338, 85, 214), (1932, 482, 248), 0.9732447280735584, 1.320767662709088, -1.7017656272048165, (4002, 10670, -1306, 11698))
((255, 92, 140), (1951, 472, 231), 0.9694643054406609, 1.3219064354382999, -1.7118112277943378, (3958, 10672, -1281, 11714))
((249, 61, 77), (1953, 457, 200), 0.9713655274002122, 1.3226097336517537, -1.7157475317620157, (3922, 10680, -1253, 11722))
((187, -20, 43), (1945, 433, 163), 0.9796916795699551, 1.3240454613061388, -1.7115653113813898, (3893, 10698, -1234, 11717))
((128, -78, 5), (1958, 466, 142), 0.9946099766194264, 1.3252557221076002, -1.6994519773752352, (3877, 10723, -1218, 11701))
((18, -84, -71), (1974, 560, 212), 1.0099997740941264, 1.3235622028048208, -1.6838134626061423, (3890, 10740, -1201, 11682))
((-124, -66, -155), (1965, 487, 170), 1.0248381562722848, 1.3219101860392344, -1.6669932425548764, (3925, 10753, -1198, 11660))
((-224, -129, -157), (1915, 456, 231), 1.037654133606403, 1.319883548827824, -1.648307536965617, (3971, 10763, -1211, 11633))
((-57, -165, -206), (1931, 372, 212), 1.0573561267875295, 1.3185870701725275, -1.626647943339733, (3998, 10786, -1206, 11603))
((-27, -146, -186), (1963, 459, 224), 1.0760969716334934, 1.3164973557261295, -1.606689066907655, (4023, 10807, -1193, 11576))
((55, -105, -221), (1970, 472, 215), 1.0946715962457279, 1.3132337040903865, -1.5886497719324495, (4043, 10827, -1164, 11553))
((-5, -42, -247), (1960, 470, 195), 1.108380619953318, 1.309199507301579, -1.5746504815718843, (4073, 10838, -1138, 11535))
((3, -28, -215), (1948, 416, 211), 1.1178282134614148, 1.3060708165485913, -1.5653663226587486, (4096, 10845, -1117, 11523))
((-31, -26, -202), (1960, 441, 277), 1.1235284688198852, 1.3026215312336396, -1.5586009973923056, (4123, 10846, -1101, 11514))
((-3, -24, -195), (1969, 431, 277), 1.1283918988989277, 1.299195873195277, -1.5525748886533117, (4144, 10847, -1084, 11506))
((-81, 5, -220), (1979, 472, 312), 1.130283982704051, 1.2948596711974176, -1.5488268188794683, (4181, 10840, -1069, 11501))
((19, 18, -236), (1970, 441, 199), 1.13689754241936, 1.2909314445754887, -1.5420939492545316, (4203, 10843, -1044, 11492))
((127, 14, -286), (1951, 512, 219), 1.1484961741251272, 1.2857094030488612, -1.5338553427863748, (4223, 10852, -994, 11482))
((120, 13, -298), (1925, 601, 154), 1.1631284815462726, 1.2793335215395112, -1.5217664013865375, (4249, 10865, -939, 11465))
((15, 21, -325), (1937, 590, 175), 1.1735865793205091, 1.272194249019774, -1.5109266409199331, (4289, 10870, -895, 11448))
((5, 25, -342), (1897, 540, 189), 1.1825338236769836, 1.2653333998605818, -1.5018870935635644, (4330, 10873, -853, 11433))
((70, -11, -330), (1880, 556, 178), 1.1947279565708482, 1.2590731236542838, -1.4907812113107448, (4361, 10884, -807, 11414))
((104, -48, -314), (1923, 525, 178), 1.2081279824177087, 1.253721215399917, -1.478882349382072, (4382, 10900, -763, 11393))
((166, -16, -290), (1948, 582, 218), 1.2195539244983178, 1.2484614380782928, -1.4710542740097603, (4397, 10913, -711, 11379))
((118, -34, -270), (1870, 603, 225), 1.2296927481156483, 1.2431339598649451, -1.463218869477199, (4416, 10924, -665, 11364))
((46, -66, -242), (1893, 586, 170), 1.2404221260227906, 1.2388851823654023, -1.4526504647683562, (4438, 10938, -636, 11343))
((41, -52, -211), (1934, 608, 191), 1.2493846422506638, 1.2354726353735794, -1.4443309943210518, (4456, 10950, -611, 11326))
((47, -57, -187), (1885, 616, 207), 1.2570414799174425, 1.2320219283587155, -1.437186322733898, (4472, 10960, -586, 11311))
((9, -69, -145), (1917, 616, 215), 1.2633804296996278, 1.2300023927361614, -1.431096395807573, (4487, 10969, -573, 11298))
((7, -82, -107), (1901, 621, 207), 1.2695338704823138, 1.2284238392693199, -1.4243512135689225, (4497, 10979, -565, 11284))
((-33, -84, -55), (1880, 602, 216), 1.2734904490950771, 1.2280079917816524, -1.4190167509977796, (4506, 10986, -569, 11273))
((9, -104, -24), (1893, 575, 179), 1.2799883812294932, 1.228898723377954, -1.4121652721719453, (4503, 11000, -575, 11260))
((53, -102, 12), (1913, 582, 185), 1.286418273110684, 1.2306865520090364, -1.4069499110984403, (4490, 11015, -579, 11251))
((39, -89, 40), (1907, 586, 208), 1.2906672508207724, 1.2327107344186639, -1.4031671919298685, (4477, 11026, -588, 11245))
((44, -81, 63), (1903, 602, 199), 1.2943649675154352, 1.234855354686472, -1.4003138807856585, (4462, 11036, -596, 11241))
((64, -90, 94), (1906, 598, 188), 1.2985778572580817, 1.2376233757068413, -1.3970831705382531, (4440, 11048, -606, 11237))
((63, -91, 120), (1913, 571, 154), 1.3038456390051374, 1.2414602612223846, -1.392939244265358, (4413, 11063, -622, 11232))
((97, -75, 131), (1956, 561, 185), 1.3069480772742204, 1.2453362380881878, -1.3917593165452415, (4381, 11074, -634, 11233))
((121, -54, 132), (1947, 577, 204), 1.3091160107569773, 1.2489510983647003, -1.3921713303172967, (4347, 11083, -641, 11237))
((161, -61, 134), (1895, 605, 159), 1.3142087490119647, 1.252025688066015, -1.3904398821207908, (4311, 11097, -640, 11237))
((91, -63, 151), (1932, 602, 157), 1.3177198296041273, 1.2559143109693978, -1.3893137623226905, (4281, 11108, -651, 11238))
((68, -52, 156), (1942, 566, 163), 1.3189628622749614, 1.2596950849442377, -1.389223591069718, (4251, 11115, -666, 11241))
((63, -41, 159), (1942, 581, 197), 1.318699772658618, 1.26352402428636, -1.3909418263023205, (4223, 11119, -681, 11247))
((88, -50, 143), (1929, 649, 171), 1.3208222410894925, 1.2657564373328918, -1.3902255178293534, (4199, 11126, -685, 11248))
((-2, -70, 141), (1906, 649, 146), 1.323826734164703, 1.2683175526128627, -1.386945434524607, (4185, 11134, -701, 11244))
((-6, -79, 131), (1951, 588, 151), 1.3266919067164173, 1.2715712718173688, -1.384080606150676, (4170, 11142, -721, 11241))
((74, -57, 125), (1920, 620, 181), 1.3291167602796214, 1.273993033098207, -1.3834400138655316, (4149, 11149, -726, 11242))
((104, -49, 123), (1902, 643, 167), 1.332254177861513, 1.2756530664103651, -1.3822108336944448, (4126, 11157, -724, 11242))
((92, -51, 132), (1885, 640, 132), 1.3359939020745641, 1.2776624313103557, -1.380375136804803, (4104, 11166, -725, 11241))
((36, -37, 140), (1910, 617, 152), 1.336817344418315, 1.2801249627095226, -1.3803764478663867, (4086, 11170, -735, 11243))
((65, -34, 146), (1934, 575, 137), 1.338372416551351, 1.283345664036155, -1.3805841499161673, (4061, 11176, -745, 11246))
((83, -19, 142), (1920, 565, 143), 1.338770860878587, 1.2862443371202927, -1.3820158835427405, (4035, 11180, -752, 11251))
((49, -9, 138), (1948, 575, 124), 1.3381834153464764, 1.2885572583784388, -1.383066304278063, (4013, 11182, -761, 11255))
((1, -12, 143), (1948, 561, 114), 1.3377304201499898, 1.2917379838874474, -1.384318110951547, (3996, 11184, -777, 11259))
((-73, -10, 150), (1949, 532, 97), 1.335501441988734, 1.2951481077635372, -1.3851746167033823, (3985, 11183, -805, 11262))
((-50, -21, 148), (1950, 510, 127), 1.3331369897192433, 1.2987362871683117, -1.3866263968973138, (3972, 11182, -832, 11266))
((0, -31, 170), (1952, 553, 97), 1.3336288844034367, 1.3020456796929503, -1.3858720853823396, (3952, 11186, -852, 11267))
((45, -35, 203), (1921, 593, 141), 1.333927185553981, 1.3055332956918448, -1.3868367343434442, (3927, 11190, -866, 11271))
((51, -76, 297), (1874, 655, 175), 1.3341538583888495, 1.3100935196942365, -1.3873469199268602, (3895, 11195, -888, 11275))
((44, -143, 489), (1853, 772, 234), 1.3349322782414386, 1.3174689107914976, -1.3876028296075367, (3849, 11203, -926, 11280))
((55, -219, 804), (1841, 768, 217), 1.3367416349395598, 1.331489446085266, -1.3867095565572214, (3764, 11218, -1003, 11287))
((71, -254, 1114), (1887, 579, 131), 1.337636249001064, 1.3541647079132726, -1.387241411905415, (3627, 11238, -1128, 11300))
((98, -233, 1218), (1975, 258, 19), 1.3358633490849348, 1.3824768720260963, -1.3911167596418894, (3453, 11258, -1282, 11318))
((143, -133, 1106), (2072, -120, -83), 1.3261859830120513, 1.41192658333763, -1.4038147734562567, (3265, 11271, -1437, 11342))
((250, -45, 822), (2074, -177, -8), 1.3041184914010144, 1.4346207304721854, -1.4308421077727331, (3101, 11273, -1541, 11372))
((219, -5, 514), (2151, -86, -2), 1.2840489794130105, 1.4492103386740578, -1.4552966075231684, (2987, 11274, -1601, 11393))
((164, 8, 329), (2134, 176, 63), 1.2681619267964133, 1.4570657524622588, -1.475541923237953, (2922, 11273, -1625, 11408))
((21, -10, 284), (2128, 172, -6), 1.2589925244434792, 1.4632699595596208, -1.484376722475812, (2880, 11274, -1661, 11412))
((-17, 9, 242), (2081, 165, -18), 1.2500662247080236, 1.4699557501090248, -1.4951208082447087, (2849, 11274, -1696, 11416))
((-8, 12, 173), (2036, 150, -2), 1.240901535418246, 1.47390534981177, -1.5038304547991952, (2825, 11273, -1721, 11419))
((27, 16, 137), (2041, 236, -1), 1.2370527877576085, 1.4754412670256956, -1.5066956266949356, (2807, 11274, -1731, 11420))
((34, 20, 145), (1989, 272, 43), 1.2285078628566153, 1.4773626797801525, -1.5164682669078964, (2792, 11272, -1737, 11425))
((-46, 17, 129), (1983, 204, 48), 1.2175784660228455, 1.4804788113762413, -1.5282553044598481, (2784, 11268, -1756, 11429))
((-67, 6, 88), (1992, 184, 10), 1.21384164327685, 1.4813776411370558, -1.52889650032246, (2781, 11267, -1774, 11427))
((-36, 12, 34), (1994, 202, 41), 1.2126309325537903, 1.48226635810616, -1.5305945598987465, (2784, 11266, -1780, 11427))
((-52, -5, -24), (2010, 262, 27), 1.2217549610225589, 1.4800646658799408, -1.5188712952588934, (2799, 11268, -1777, 11421))
((-98, -13, -69), (2001, 247, 74), 1.2299616388414243, 1.4779506829965643, -1.5085952965029594, (2824, 11268, -1776, 11415))
((-86, -28, -68), (1975, 272, 59), 1.243257004820696, 1.4763515415303485, -1.4946716079763678, (2849, 11271, -1773, 11407))
((-84, -39, -37), (2013, 259, 46), 1.2578188201083877, 1.4750722303687491, -1.478295730510218, (2868, 11276, -1775, 11397))
((-102, -28, -17), (2018, 297, 46), 1.2690027773793902, 1.473641616380677, -1.4647379331602801, (2889, 11279, -1779, 11388))
((-179, -29, -39), (2018, 253, 56), 1.2756125424811253, 1.472133927104727, -1.454182464254655, (2920, 11278, -1792, 11379))
((-199, -27, -38), (2013, 192, 51), 1.2797586678187054, 1.4712185459701048, -1.4449778980230177, (2948, 11276, -1813, 11370))
((-203, -15, -60), (2044, 175, 42), 1.2828967644811633, 1.4705827079740945, -1.4378774206723568, (2979, 11273, -1833, 11362))
((-209, 17, -107), (2034, 179, 59), 1.280755531487002, 1.4685924897574167, -1.435840964160187, (3017, 11266, -1846, 11357))
((-202, 21, -160), (2031, 157, 58), 1.2809633842144466, 1.46602831025349, -1.4318232755418787, (3058, 11260, -1854, 11351))
((-177, 13, -216), (2045, 187, 57), 1.2869943197001716, 1.4620055781546737, -1.422346258331096, (3105, 11257, -1851, 11342))
((-237, 40, -303), (2056, 237, 82), 1.289316834846809, 1.4547601381489295, -1.413759487690768, (3173, 11249, -1841, 11332))
((-286, 78, -330), (2014, 211, 62), 1.286033858092557, 1.448154990991011, -1.4117445131608124, (3249, 11236, -1835, 11325))
((-352, 129, -358), (2041, 153, 123), 1.2676305657710554, 1.440719532841837, -1.4222848668044012, (3333, 11210, -1836, 11326))
((-349, 157, -370), (2073, 102, 84), 1.249183988043427, 1.4332317783075097, -1.4317181401181975, (3413, 11183, -1840, 11327))
((-239, 263, -529), (2103, 205, 135), 1.2278395155753945, 1.4215291313454186, -1.4483371508354879, (3508, 11149, -1801, 11338))
((-136, 399, -714), (2103, 314, 206), 1.2012717424794401, 1.403979543300163, -1.472519470194492, (3621, 11102, -1716, 11362))
((-54, 581, -892), (2093, 346, 260), 1.168173579687841, 1.3807372656684902, -1.5042594972589958, (3749, 11036, -1592, 11402))
((172, 737, -980), (2024, 373, 389), 1.131545841984869, 1.3543844792535675, -1.545613912705329, (3865, 10953, -1423, 11466))
((582, 830, -898), (1921, 309, 294), 1.104443371261535, 1.329531564952337, -1.5863260243281365, (3916, 10879, -1214, 11543))
((1017, 688, -713), (1816, 354, 195), 1.100927818477522, 1.3100355422746095, -1.613098336345043, (3888, 10845, -978, 11607))
((1227, 534, -451), (1821, 489, 181), 1.1085674151131346, 1.2960579169871886, -1.6332368473994585, (3806, 10837, -745, 11659))
((1090, 352, -143), (1794, 623, 101), 1.121012089456574, 1.2890159611209382, -1.6460086900556452, (3705, 10848, -564, 11692))
((631, 146, 76), (1815, 745, 27), 1.134950419390798, 1.28722808744094, -1.646682737286438, (3633, 10870, -468, 11698))
((-26, -13, 165), (1869, 681, -32), 1.1432048624472197, 1.2897190927984412, -1.6382139775981466, (3621, 10889, -479, 11683))
((-628, -107, 187), (1937, 546, 11), 1.1402277230771873, 1.2947593536658177, -1.6277011324736932, (3670, 10892, -582, 11660))
((-829, -183, 80), (1950, 412, 93), 1.1367543354051604, 1.2997521808688048, -1.6131917487041632, (3750, 10891, -711, 11629))
((-781, -246, -49), (1959, 393, 143), 1.1401827037041206, 1.302444639211441, -1.5922088912601755, (3839, 10895, -821, 11589))
((-631, -261, -150), (1973, 403, 174), 1.1502099539114043, 1.303000885071773, -1.5674448323534658, (3924, 10905, -901, 11545))
((-469, -253, -168), (1963, 440, 208), 1.16285831163725, 1.3021919931603425, -1.543031011347963, (3995, 10918, -955, 11503))
((-318, -228, -129), (1949, 464, 258), 1.1739023390274341, 1.3017049665093976, -1.5244045573663867, (4046, 10930, -991, 11471))
((-216, -205, -56), (1946, 495, 282), 1.1825869378364229, 1.302085555246037, -1.510524374832418, (4078, 10941, -1020, 11447))
((-201, -196, 10), (1944, 510, 283), 1.1894105548684237, 1.3036120431203146, -1.499236357164076, (4101, 10951, -1053, 11427))
((-203, -207, 52), (1957, 506, 271), 1.1954545533353633, 1.3054151525268025, -1.487349628639557, (4119, 10961, -1092, 11406))
((-215, -187, 76), (1972, 489, 255), 1.199766140005879, 1.3083584930964736, -1.4781167219882079, (4134, 10969, -1136, 11389))
((-213, -152, 92), (1971, 468, 284), 1.1994670244536993, 1.3110166708846192, -1.4728292757871924, (4147, 10970, -1181, 11378))
((-226, -146, 92), (1958, 469, 272), 1.1994500049358259, 1.314251185648906, -1.4683336953908634, (4162, 10971, -1227, 11368))
((-294, -159, 71), (1942, 492, 247), 1.2002136788294375, 1.3159028290685437, -1.4596914233035014, (4189, 10971, -1277, 11351))
((-417, -176, 57), (1941, 507, 236), 1.2019363912109036, 1.318311758494206, -1.4495296643656725, (4233, 10970, -1340, 11330))
((-587, -194, 42), (1948, 537, 235), 1.2015003526278902, 1.3192368865519875, -1.4358040972185804, (4301, 10962, -1421, 11301))
((-795, -226, 36), (1941, 544, 225), 1.2002915234346643, 1.320746464979074, -1.4192014140656468, (4394, 10949, -1528, 11264))
((-1040, -253, 24), (1955, 528, 219), 1.1970688034883799, 1.322687179239938, -1.39986853917224, (4515, 10928, -1665, 11218))
((-1257, -276, 13), (1974, 493, 205), 1.19087969690523, 1.3244782791217167, -1.377595690520357, (4661, 10897, -1831, 11162))
((-1387, -292, -4), (1987, 450, 212), 1.183132917824872, 1.3268044115679445, -1.3544722577436463, (4820, 10859, -2014, 11100))
((-1430, -298, -14), (1978, 414, 189), 1.1758417119217253, 1.3293502403273414, -1.3295881949137571, (4982, 10818, -2204, 11032))
((-1409, -298, -25), (1970, 391, 169), 1.1702847689879696, 1.3320697322435062, -1.3038924078713032, (5140, 10777, -2390, 10961))
((-1352, -290, -32), (1971, 371, 149), 1.1663047915957783, 1.3347962176415693, -1.2779040269895598, (5289, 10737, -2568, 10889))
((-1275, -277, -36), (1981, 375, 150), 1.1630469944686042, 1.3369916849603214, -1.2520589241489712, (5430, 10697, -2736, 10817))
((-1184, -251, -42), (2004, 364, 130), 1.1617245953585753, 1.3396340814040553, -1.22763952237537, (5560, 10660, -2891, 10748))
((-1054, -227, -93), (1982, 344, 96), 1.1637645675990824, 1.34078814462346, -1.2014466360187526, (5678, 10629, -3025, 10679))
((-933, -198, -122), (1991, 352, 114), 1.1666734713301903, 1.3413371925321502, -1.1779970538061784, (5787, 10601, -3138, 10616))
((-791, -174, -147), (1970, 328, 127), 1.170150221614127, 1.341032555670153, -1.1565776192554895, (5883, 10577, -3231, 10559))
((-650, -144, -134), (1962, 331, 161), 1.171737941254686, 1.3405283515060784, -1.140120153564895, (5962, 10555, -3306, 10513))
((-478, -119, -101), (1944, 314, 173), 1.1731486848772603, 1.3405815017148397, -1.1279675022346887, (6018, 10539, -3363, 10479))
((-310, -95, -66), (1954, 319, 169), 1.1752442734541175, 1.341086278578247, -1.1186257224572764, (6052, 10530, -3404, 10455))
((-174, -71, -36), (1959, 339, 180), 1.1772061073311282, 1.3419542956952148, -1.11282168313192, (6069, 10526, -3430, 10441))
((-91, -49, -17), (1980, 354, 169), 1.1790083418294386, 1.3428290872168127, -1.1090842667082002, (6076, 10525, -3446, 10433))
((-33, -29, -9), (1992, 364, 159), 1.1804854121120734, 1.3434747638848972, -1.1064897145998507, (6075, 10526, -3455, 10429))
((29, -11, -21), (1992, 369, 173), 1.1812750226589919, 1.343855095544054, -1.1064277355246572, (6071, 10528, -3454, 10430))
((37, -8, -22), (1988, 387, 174), 1.1825903745314816, 1.3436302288497748, -1.1054609536309412, (6067, 10531, -3450, 10430))
((27, -8, -19), (1989, 382, 196), 1.1826683014392034, 1.3439286864680686, -1.1062660153863502, (6064, 10532, -3448, 10432))
((25, -3, -9), (2000, 366, 201), 1.1812040231597563, 1.3439720505204982, -1.1077778939603369, (6060, 10531, -3447, 10435))
((34, 9, -11), (1981, 363, 211), 1.178668348620721, 1.3444017917585618, -1.1112748612034233, (6055, 10529, -3445, 10441))
